التاريخ,المسلسل,رقم الإذن,رقم الشيك,البيان,حساب مدين,حساب دائن,المبلغ,مرحّل
2022-10-01,2237,4812,,حصة لجنة شركة المقاولون العرب اسوان عن اشتركات شهر مارس 2022,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,16790,
2022-10-01,2238,4810,,حصة لجنة شركة المقاولون العرب اسوان عن اشتركات شهر ابريل 2022,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,16837,
2022-10-01,2239,830747,,شركة اسمنت اسيوط,بنك العمال 1,إيرادات من الجان الشركات والهيئات,1822.8,
2022-10-01,2240,68399283,,الشركة المتحدة للاسكان والتعمير,بنك العمال 1,إيرادات من الجان الشركات والهيئات,240.3,
2022-10-01,2241,70610411,,اللجنة المهنية بشبين الكوم,بنك العمال 1,الاتحاد العام,3676,
2022-10-01,2242,70610410,,اللجنة المهنية بشبين الكوم,بنك العمال 1,إيرادات من اللجان المهنية,6038,
2022-10-01,2243,71186618,,شركة نجع حمادى للفيبر بورد,بنك العمال 1,إيرادات من الجان الشركات والهيئات,9514.8,
2022-10-01,2244,69794502,,شركة النصر للمبانى والانشاءات ايجيكو,بنك العمال 1,إيرادات من الجان الشركات والهيئات,850.5,
2022-10-01,2245,12200237452,,شركة النصر للمبانى والانشاءات ايجيكو,بنك العمال 1,إيرادات من الجان الشركات والهيئات,1333.8,
2022-10-01,2246,12200237449,,شركة النصر للمبانى والانشاءات ايجيكو,بنك العمال 1,إيرادات من الجان الشركات والهيئات,186.3,
2022-10-01,2247,2000195253,,شركة النصر للمبانى والانشاءات ايجيكو,بنك العمال 1,إيرادات من الجان الشركات والهيئات,256.5,
2022-10-01,2248,71103644,,شركة النصر للمبانى والانشاءات ايجيكو,بنك العمال 1,إيرادات من الجان الشركات والهيئات,372.6,
2022-10-01,2249,68905020,,شركة النصر للمبانى والانشاءات ايجيكو,بنك العمال 1,إيرادات من الجان الشركات والهيئات,329.4,
2022-10-01,2250,71535257,,شركة النصر للمبانى والانشاءات ايجيكو,بنك العمال 1,إيرادات من الجان الشركات والهيئات,1854.9,
2022-10-01,2251,67654456,,شركة النصر للمبانى والانشاءات ايجيكو,بنك العمال 1,إيرادات من الجان الشركات والهيئات,526.5,
2022-10-01,2252,67952702,,شركة النيل العامة للطرق والكبارى,بنك العمال 1,إيرادات من الجان الشركات والهيئات,12676.5,
2022-10-01,2253,67052326,,اللجنة المهنية بفاقوس شرقية,بنك العمال 1,إيرادات من اللجان المهنية,13083,
2022-10-02,2254,,,اللجنة المهنية بفاقوس شرقية - حصة الاتحاد العام,بنك العمال 1,الاتحاد العام,2719,
2022-10-01,2255,680000458735,,الشركة المساهمة المصريية للمقاولات العبد القاهرة,بنك العمال 1,إيرادات من الجان الشركات والهيئات,577.8,
2022-10-01,2256,500203270,,شركة المقاولون العرب الوجه البحرى والقبلى,بنك العمال 1,إيرادات من الجان الشركات والهيئات,147183,
2022-10-01,2257,72325387,,شركة المعادى للتنمية والتعمير,بنك العمال 1,إيرادات من الجان الشركات والهيئات,3483,
2022-10-01,2258,9773702811,,المعمورة  للتنمية والتعمير,بنك العمال 1,إيرادات من الجان الشركات والهيئات,2322,
2022-10-01,2259,69798737,,شركة الجيزة العامة للمقاولات,بنك العمال 1,إيرادات من الجان الشركات والهيئات,2856.6,
2022-10-01,2260,68070910,,اللجنة المهنية بميت غمر المطبوعات,بنك العمال 1,الإيرادات من المطبوعات,6105,
2022-10-01,2261,68070908,,اللجنة المهنية بميت غمر حصة النقابة,بنك العمال 1,إيرادات من اللجان المهنية,24420,
2022-10-01,2262,68070909,,اللجنة المهنية بميت غمر دعم,بنك العمال 1,الإيرادات من دعم التثقيف,5550,
2022-10-01,2263,51136926,,النقابة العامة لعمال التجارة,بنك العمال 1,مدينون متنوعون,25000,
2022-10-01,2264,ايداع نقدى,,جمال عيد نصر الدين مناوله محمد عبد الله احمد ايراد مصيف جمصه,بنك مصر,إيرادات مصيف جمصة,55100,
2022-10-01,2265,ايداع نقدى,,فكرى محمد محمد حسن مناولة محمد عبد الله احمد رابطة العاملين بشركة مصر لاعمال الاسمنت المسلح مصيف جمصه,بنك مصر,إيرادات مصيف جمصة,20000,
2022-10-01,2266,ايداع نقدى,,خالد عبد العزيز عفيفى مناولة محمد عبد الله احمد قسط التامين والوثيقة,بنك مصر,,1450,
2022-10-01,2266,ايداع نقدى,,خالد عبد العزيز عفيفى مناولة محمد عبد الله احمد قسط التامين والوثيقة,,تأمين تكافلى,150,
2022-10-01,2266,ايداع نقدى,,خالد عبد العزيز عفيفى مناولة محمد عبد الله احمد قسط التامين والوثيقة,,التأمينات الاجتماعية,1300,
2022-10-01,2267,ايداع نقدى,,كريم ابراهيم عبد الحميد تسويه عهده ضمن الشيك 51112240,بنك مصر,الإيرادات المتنوعة,500,
2022-10-01,2268,ايداع نقدى,,مجدى احمد ابراهيم مصيف مطروح,بنك العمال 1,إيرادات مصيف مطروح,12000,
2022-10-01,2269,ايداع نقدى,,جمال عيد نصر الدين مناولة عصام ابو بكر حجاج تحت حساب مصيف جمصة 2022,بنك مصر,إيرادات مصيف جمصة,25500,
2022-10-01,2270,ايداع نقدى,,عصام ابو بكر حجاج ايداع مرتب الحسينى حامد عن شهر سبتمبر صرف بالزيادة,بنك مصر,مدينون متنوعون,4192.25,
2022-10-02,2271,ايداع نقدى,,مكتب المنصورة 2,بنك مصر,إيرادات مكاتب شئون العضوية,8000,
2022-10-03,2272,ايداع نقدى,,مكتب قليووب,بنك مصر,إيرادات مكاتب شئون العضوية,4480,
2022-10-04,2273,ايداع نقدى,,مكتب فرشط,بنك مصر,إيرادات مكاتب شئون العضوية,1000,
2022-10-05,2274,ايداع نقدى,,مكتب شئون عضوية باسيوط,بنك العمال 1,إيرادات مكاتب شئون العضوية,12000,
2022-10-06,2275,ايداع نقدى,,مكتب شئون عضوية القاهرة الكبرى,بنك مصر,إيرادات مكاتب شئون العضوية,19795.18,
2022-10-07,2276,ايداع نقدى,,مكتب المنيا,بنك مصر,إيرادات مكاتب شئون العضوية,4300,
2022-10-08,2277,ايداع نقدى,,مكتب المنصورة 2,بنك مصر,إيرادات مكاتب شئون العضوية,6000,
2022-10-09,2278,ايداع نقدى,,مكتب طنطا,بنك مصر,إيرادات مكاتب شئون العضوية,4300,
2022-10-10,2279,ايداع نقدى,,منية النصر,بنك مصر,إيرادات مكاتب شئون العضوية,5000,
2022-10-11,2280,ايداع نقدى,,المنصورة 2,بنك مصر,إيرادات مكاتب شئون العضوية,5000,
2022-10-12,2281,ايداع نقدى,,مكتب بورسعيد,بنك مصر,إيرادات مكاتب شئون العضوية,159.5,
2022-10-13,2282,ايداع نقدى,,مكتب بورسعيد,بنك مصر,إيرادات مكاتب شئون العضوية,1978,
2022-10-14,2283,ايداع نقدى,,المنزله,بنك مصر,إيرادات مكاتب شئون العضوية,1000,
2022-10-15,2284,ايداع نقدى,,مكتب شئون عضوية السادس من اكتوبر,بنك العمال 1,إيرادات مكاتب شئون العضوية,2800,
2022-10-16,2285,ايداع نقدى,,مكتب الجيزة,بنك مصر,إيرادات مكاتب شئون العضوية,1840,
2022-10-17,2286,ايداع نقدى,,النمنصورة 2,بنك مصر,إيرادات مكاتب شئون العضوية,4000,
2022-10-18,2287,ايداع نقدى,,مكتب طنطا,بنك مصر,إيرادات مكاتب شئون العضوية,4300,
2022-10-19,2288,ايداع نقدى,,مكتب شئون عضوية الجيزة,بنك العمال 1,إيرادات مكاتب شئون العضوية,4360,
2022-10-20,2289,ايداع نقدى,,مكتب السويس,بنك مصر,إيرادات مكاتب شئون العضوية,2000,
2022-10-21,2290,ايداع نقدى,,مكتب شبرا الخيمة,بنك مصر,إيرادات مكاتب شئون العضوية,2000,
2022-10-22,2291,ايداع نقدى,,مكتب شئون عضوية القاهرة الكبرى,بنك مصر,إيرادات مكاتب شئون العضوية,11105,
2022-10-23,2292,ايداع نقدى,,المنصورة 2,بنك مصر,إيرادات مكاتب شئون العضوية,5000,
2022-10-24,2293,ايداع نقدى,,مكتب منيا القمح,بنك مصر,إيرادات مكاتب شئون العضوية,2000,
2022-10-25,2294,ايداع نقدى,,المنزله,بنك مصر,إيرادات مكاتب شئون العضوية,1000,
2022-10-26,2295,ايداع نقدى,,منية النصر,بنك مصر,إيرادات مكاتب شئون العضوية,5000,
2022-10-27,2296,ايداع نقدى,,مكتب الفيوم,بنك مصر,إيرادات مكاتب شئون العضوية,12000,
2022-10-28,2297,ايداع نقدى,,ارمنت,بنك مصر,إيرادات مكاتب شئون العضوية,2700,
2022-10-29,2298,ايداع نقدى,,المنصورة 2,بنك مصر,إيرادات مكاتب شئون العضوية,5000,
2022-10-30,2299,ايداع نقدى,,مكتب طنطا,بنك مصر,إيرادات مكاتب شئون العضوية,4300,
2022-10-30,2300,ايداع نقدى,,مكتب اشمون,بنك مصر,إيرادات مكاتب شئون العضوية,4800,
2022-10-30,2301,ايداع نقدى,,المنزله,بنك مصر,إيرادات مكاتب شئون العضوية,1000,
2022-10-30,2302,ايداع نقدى,,عصام ابو بكر حجاج,بنك مصر,إيرادات مكاتب شئون العضوية,16715,
2022-10-30,2303,ايداع نقدى,,عصام ابو بكر حجاج,بنك مصر,إيرادات مكاتب شئون العضوية,20,
2022-10-30,2304,ايداع نقدى,,مكتب شربين,بنك مصر,إيرادات مكاتب شئون العضوية,14000,
2022-10-30,2305,ايداع نقدى,,محمود زهران مكتب زفتى,بنك مصر,إيرادات مكاتب شئون العضوية,4000,
2022-10-30,2306,ايداع نقدى,,منية النصر,بنك مصر,إيرادات مكاتب شئون العضوية,4000,
2022-10-30,2307,ايداع نقدى,,مكتب كفر الشيخ,بنك مصر,إيرادات مكاتب شئون العضوية,200,
2022-10-30,2308,ايداع نقدى,,مكتب السنبلاوين,بنك مصر,إيرادات مكاتب شئون العضوية,17260,
2022-10-30,2309,ايداع نقدى,,مكتب السنبلاوين,بنك مصر,إيرادات مكاتب شئون العضوية,240,
2022-10-30,2310,ايداع نقدى,,نجوى مكتب دسوق,بنك مصر,إيرادات مكاتب شئون العضوية,7000,
2022-10-30,2311,ايداع نقدى,,مكتب الفيوم,بنك مصر,إيرادات مكاتب شئون العضوية,7500,
2022-10-30,2312,ايداع نقدى,,مكتب دمنهور,بنك مصر,إيرادات مكاتب شئون العضوية,4140,
2022-10-30,2313,ايداع نقدى,,مكتب المنصورة 2,بنك مصر,إيرادات مكاتب شئون العضوية,6000,
2022-10-30,2314,ايداع نقدى,,مكتب طنطا,بنك مصر,إيرادات مكاتب شئون العضوية,4300,
2022-10-30,2315,ايداع نقدى,,مكتب كفر صقر,بنك مصر,إيرادات مكاتب شئون العضوية,3720,
2022-10-30,2316,ايداع نقدى,,مكتب فرشوط,بنك مصر,إيرادات مكاتب شئون العضوية,1000,
2022-10-30,2317,ايداع نقدى,,مكتب الاسماعيلية,بنك مصر,إيرادات مكاتب شئون العضوية,3640,
2022-10-31,2318,ايداع نقدى,,مكتب الاسماعيلية,بنك مصر,إيرادات مكاتب شئون العضوية,3120,
2022-10-30,2319,تحوويل,,طرق نقل الجيزة,بنك مصر,إيرادات من الجان الشركات والهيئات,649.5,
2022-10-30,2320,تحوويل,,طرق نقل الغربية,بنك مصر,إيرادات من الجان الشركات والهيئات,204,
2022-10-30,2321,تحوويل,,طرق نقل القنال وسيناء,بنك مصر,إيرادات من الجان الشركات والهيئات,652.2,
